locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PROKKA_149324,18.80599648,-2.296760029,0.545460009,-4.210684542,2.55E-05,0.000818855
PROKKA_149485,11.50572381,6.938180919,1.314951221,5.276378931,1.32E-07,7.50E-06
PROKKA_71394,9.471698002,6.894980762,1.324970094,5.20387652,1.95E-07,1.07E-05
PROKKA_71395,6.701929097,7.392735172,1.309678634,5.644694033,1.65E-08,1.17E-06
PROKKA_71396,5.183052921,6.982620632,1.37746534,5.06918064,4.00E-07,2.04E-05
PROKKA_71398,11.09096806,8.080928053,1.297282956,6.229117566,4.69E-10,4.39E-08
PROKKA_71402,11.16745191,6.859025631,1.005553162,6.821146702,9.03E-12,1.15E-09
PROKKA_149657,6.053485968,4.932017532,1.02894278,4.793286497,1.64E-06,7.22E-05
PROKKA_149658,35.62013762,5.159991128,0.878761911,5.871887555,4.31E-09,3.46E-07
PROKKA_71517,16.33585378,7.211314178,1.061219012,6.795311895,1.08E-11,1.35E-09
PROKKA_71518,9.097864384,5.431571523,1.050551891,5.170207742,2.34E-07,1.26E-05
PROKKA_71519,8.458203609,5.003656046,1.087980649,4.599030367,4.24E-06,0.00016971
PROKKA_71522,4.59735211,4.723224238,1.091118837,4.328789932,1.50E-05,0.000516274
PROKKA_71524,4.818564128,7.13120043,1.600068498,4.456809467,8.32E-06,0.000307379
PROKKA_71525,10.74202866,6.088679034,1.134039084,5.369020453,7.92E-08,4.76E-06
PROKKA_71526,46.44755314,7.71538162,0.931241206,8.285051791,1.18E-16,3.29E-14
PROKKA_71527,24.71217959,6.78554136,0.866881878,7.827527059,4.98E-15,1.08E-12
PROKKA_71528,5.572050935,6.131797419,1.394474617,4.397209776,1.10E-05,0.000391841
PROKKA_71529,5.918942322,6.661343111,1.526860573,4.362771053,1.28E-05,0.000450262
PROKKA_149690,55.01357179,-2.796053507,0.59163221,-4.725999468,2.29E-06,9.76E-05
PROKKA_149957,10.32938512,5.643544911,1.290186082,4.374210038,1.22E-05,0.000429717
PROKKA_149962,11.60639896,5.546790229,1.235929773,4.487949358,7.19E-06,0.000270683
PROKKA_149967,10.30473358,6.669613983,1.301081815,5.126206444,2.96E-07,1.55E-05
PROKKA_150028,10.1132286,6.572855285,1.360232516,4.832155684,1.35E-06,6.03E-05
PROKKA_150029,6.768520627,7.189233689,1.431706783,5.021442781,5.13E-07,2.56E-05
PROKKA_05335,215.3023184,2.178490784,0.456580517,4.771317882,1.83E-06,7.96E-05
PROKKA_05366,153.8216718,2.235139531,0.487810495,4.581983278,4.61E-06,0.000182186
PROKKA_05393,13.96489017,3.579246007,0.771147543,4.641454209,3.46E-06,0.000141316
PROKKA_05395,12.41351736,3.658606128,0.646396158,5.660005997,1.51E-08,1.08E-06
PROKKA_23108,25.73258465,-2.397072332,0.406434747,-5.897803647,3.68E-09,2.98E-07
PROKKA_23109,84.88490832,-2.236838597,0.465232165,-4.808005047,1.52E-06,6.74E-05
PROKKA_23153,10.61487048,-3.610268469,0.793400132,-4.55037543,5.36E-06,0.000209049
PROKKA_150111,29.2250822,2.746431008,0.585063561,4.694243828,2.68E-06,0.000112074
PROKKA_150154,263.0544853,4.778069593,0.589010223,8.112031681,4.98E-16,1.27E-13
PROKKA_150155,158.0036911,6.032842846,0.623556648,9.674891397,3.86E-22,2.85E-19
PROKKA_150156,207.7109884,3.832194996,0.46062398,8.319573371,8.83E-17,2.55E-14
PROKKA_150157,90.40908293,3.32964185,0.5859891,5.682088371,1.33E-08,9.62E-07
PROKKA_150158,91.9226974,5.791902776,0.69175482,8.372768224,5.63E-17,1.66E-14
PROKKA_150177,13.5311564,5.317829305,1.014751845,5.240521935,1.60E-07,8.93E-06
PROKKA_72068,36.06343558,-2.23687036,0.468654241,-4.772965148,1.82E-06,7.90E-05
PROKKA_150207,19.68917516,-2.682045683,0.436017835,-6.151229309,7.69E-10,6.96E-08
PROKKA_150285,196.990222,6.488596517,0.581958134,11.14959331,7.19E-29,1.59E-25
PROKKA_150286,19.71699563,5.18455311,0.769972832,6.733423435,1.66E-11,2.01E-09
PROKKA_150296,4.367966289,6.55164608,1.566527272,4.182273872,2.89E-05,0.000907072
PROKKA_150297,147.5139464,7.144129595,0.614920536,11.61797205,3.34E-31,9.37E-28
PROKKA_150298,13.52028862,6.253511147,0.963554914,6.490041256,8.58E-11,9.05E-09
PROKKA_72184,13.73548642,5.908852065,1.149588531,5.139971309,2.75E-07,1.46E-05
PROKKA_72185,54.10660887,6.391220645,0.761534038,8.392560704,4.76E-17,1.43E-14
PROKKA_72186,44.24557527,6.519507622,0.89752931,7.263838128,3.76E-13,5.94E-11
PROKKA_72187,34.35327283,6.468886847,0.813745776,7.949518188,1.87E-15,4.34E-13
PROKKA_72188,28.20800068,5.643943886,0.901355708,6.261616628,3.81E-10,3.62E-08
PROKKA_72189,86.38473576,6.187796227,0.711427289,8.697721218,3.39E-18,1.33E-15
PROKKA_72190,43.76604793,5.623023706,0.717562446,7.836284823,4.64E-15,1.01E-12
PROKKA_72191,49.11730153,6.413667681,0.761676688,8.420459473,3.75E-17,1.17E-14
PROKKA_72192,15.71139577,5.847225814,0.89206673,6.554695538,5.58E-11,6.09E-09
PROKKA_72193,13.00268928,6.142767863,1.025273629,5.991344837,2.08E-09,1.76E-07
PROKKA_72195,142.6099621,7.287423136,0.765540405,9.519318756,1.74E-21,1.18E-18
PROKKA_72196,23.63099293,7.836843207,1.160650334,6.752113858,1.46E-11,1.80E-09
PROKKA_72197,33.47215097,7.070273774,0.898330708,7.870457631,3.53E-15,7.79E-13
PROKKA_150699,60.70036317,4.954551989,0.711229094,6.96618295,3.26E-12,4.46E-10
PROKKA_72659,14.00738094,2.417557724,0.548394649,4.408426901,1.04E-05,0.000374422
PROKKA_72661,15.85157815,2.172589223,0.509099674,4.267512498,1.98E-05,0.000658828
PROKKA_150767,7.920531793,5.798075664,1.214629323,4.773535065,1.81E-06,7.89E-05
PROKKA_150776,6.048513569,3.968615293,0.944542022,4.201629151,2.65E-05,0.000846796
PROKKA_23479,8.945985562,5.779149995,1.103590925,5.236677707,1.63E-07,9.09E-06
PROKKA_23480,9.997388203,7.094869893,1.295999261,5.474439769,4.39E-08,2.80E-06
PROKKA_23481,10.53672733,5.819661554,1.115104482,5.218938357,1.80E-07,9.91E-06
PROKKA_23483,31.19630482,7.189077424,0.84485799,8.509213983,1.75E-17,5.92E-15
PROKKA_23484,15.07487579,6.165184409,1.078946474,5.714078091,1.10E-08,8.13E-07
PROKKA_23485,14.63054048,8.360737175,1.300317042,6.429768206,1.28E-10,1.31E-08
PROKKA_23486,9.286784056,6.118688637,1.17770973,5.195413164,2.04E-07,1.11E-05
PROKKA_23487,11.30629727,4.370719218,0.973421708,4.490057269,7.12E-06,0.000268455
PROKKA_23488,13.41953451,6.041019015,1.155194563,5.229438578,1.70E-07,9.41E-06
PROKKA_23489,20.61299126,5.373670255,0.710971189,7.558210988,4.09E-14,7.53E-12
PROKKA_23490,28.69084918,5.769782782,0.729759355,7.906418384,2.65E-15,5.97E-13
PROKKA_23491,36.01370415,6.095586988,0.723225261,8.428338057,3.51E-17,1.10E-14
PROKKA_23492,447.9772919,6.092587011,0.576358696,10.57082518,4.07E-26,6.17E-23
PROKKA_23493,10.95472381,6.340659364,1.154670078,5.491316942,3.99E-08,2.57E-06
PROKKA_23494,12.20493218,6.800018663,1.35396245,5.022309637,5.11E-07,2.55E-05
PROKKA_23495,63.85881472,5.838014295,0.650150034,8.97948779,2.72E-19,1.29E-16
PROKKA_23496,10.64550922,5.473976294,1.03337252,5.297195529,1.18E-07,6.76E-06
PROKKA_23497,7.95621709,5.654878893,1.137333377,4.972050418,6.62E-07,3.20E-05
PROKKA_23498,10.50415125,4.066525598,0.945656821,4.300212834,1.71E-05,0.000578525
PROKKA_23500,31.68980462,7.173332377,0.948791706,7.560492289,4.02E-14,7.43E-12
PROKKA_23501,6.11243196,5.480380374,1.228885309,4.459635356,8.21E-06,0.000304082
PROKKA_23502,8.87112089,6.615269807,1.238134153,5.342934601,9.15E-08,5.40E-06
PROKKA_23503,66.09789947,6.435201146,0.721014291,8.925206102,4.45E-19,2.02E-16
PROKKA_23504,40.09209781,6.134724356,0.759763541,8.074517959,6.77E-16,1.69E-13
PROKKA_23505,50.42770126,7.78718396,0.952928666,8.171843539,3.04E-16,7.96E-14
PROKKA_23506,5.748209525,6.775416984,1.375630531,4.925317395,8.42E-07,3.97E-05
PROKKA_23507,59.90444044,7.050361479,0.634954965,11.10371895,1.20E-28,2.59E-25
PROKKA_23508,32.89574991,7.161976976,0.889169743,8.054679134,7.97E-16,1.95E-13
PROKKA_23509,17.65446967,8.783500209,1.371459216,6.404492463,1.51E-10,1.53E-08
PROKKA_23510,16.62971273,5.794352113,0.931236075,6.222216116,4.90E-10,4.56E-08
PROKKA_23511,13.33433489,6.085619459,1.014413636,5.999149898,1.98E-09,1.68E-07
PROKKA_23512,49.50380265,5.776345752,0.726028586,7.956085834,1.78E-15,4.16E-13
PROKKA_150885,9.558755891,4.643669572,1.033299969,4.494018882,6.99E-06,0.000263829
PROKKA_72938,2294.812472,2.654327972,0.621484106,4.270950693,1.95E-05,0.000649453
PROKKA_151088,20.24388718,-4.524862796,0.91224013,-4.960166347,7.04E-07,3.38E-05
PROKKA_151090,11.18845548,-5.61759339,1.002793458,-5.601944595,2.12E-08,1.45E-06
PROKKA_151091,22.52108676,-4.98870858,0.653127621,-7.638183447,2.20E-14,4.22E-12
PROKKA_151092,12.32216331,-4.465217105,0.911880864,-4.896711052,9.75E-07,4.52E-05
PROKKA_73036,14.70968459,5.515698956,0.915374634,6.025619184,1.68E-09,1.44E-07
PROKKA_73037,5.37507169,5.803455283,1.253280678,4.630610993,3.65E-06,0.000148073
PROKKA_73038,5.170563627,7.101176321,1.526056054,4.653286688,3.27E-06,0.000134357
PROKKA_73039,44.70986771,6.818424062,0.785038243,8.685467395,3.77E-18,1.46E-15
PROKKA_73040,31.13925455,6.823539882,0.903034745,7.556231825,4.15E-14,7.63E-12
PROKKA_73041,18.51051967,5.432212448,0.820395164,6.621458395,3.56E-11,4.06E-09
PROKKA_73042,42.68227451,6.676042395,0.89010017,7.500327065,6.37E-14,1.13E-11
PROKKA_73043,14.95436998,6.231426795,0.989624062,6.296761605,3.04E-10,2.93E-08
PROKKA_73044,20.4858177,6.981943212,1.090138379,6.4046394,1.51E-10,1.53E-08
PROKKA_73045,14.40485829,7.377588555,1.209235278,6.101036489,1.05E-09,9.36E-08
PROKKA_73046,12.64069422,6.753527932,1.187274318,5.688262461,1.28E-08,9.31E-07
PROKKA_73047,6.018847839,6.513422771,1.39829712,4.658110698,3.19E-06,0.000131786
PROKKA_73048,7.91337944,6.967931171,1.382277236,5.040907127,4.63E-07,2.33E-05
PROKKA_73049,45.48630437,6.068778473,0.757561027,8.01094335,1.14E-15,2.74E-13
PROKKA_73050,36.93470787,6.115445246,0.83797934,7.297847281,2.92E-13,4.71E-11
PROKKA_73051,9.15363132,6.424107311,1.363589035,4.711175541,2.46E-06,0.000104283
PROKKA_73052,10.76587137,6.346678767,1.22914968,5.163471033,2.42E-07,1.30E-05
PROKKA_151193,7.63236044,6.445353064,1.279127247,5.038867772,4.68E-07,2.35E-05
PROKKA_151205,23.94786238,-2.709075856,0.513458441,-5.276134619,1.32E-07,7.51E-06
PROKKA_151319,6.161156092,5.220749754,1.083819867,4.816990272,1.46E-06,6.48E-05
PROKKA_73211,64.47555684,2.624498854,0.481280559,5.453157845,4.95E-08,3.13E-06
PROKKA_151450,42.95962604,-2.178942017,0.474997746,-4.587268123,4.49E-06,0.000178092
PROKKA_151473,25.51036749,5.348573205,0.805845273,6.637221042,3.20E-11,3.68E-09
PROKKA_151474,10.43468894,6.723481625,1.261767789,5.328620436,9.90E-08,5.79E-06
PROKKA_73331,197.6450005,2.203783821,0.494313011,4.458275976,8.26E-06,0.000305772
PROKKA_151628,7.152271768,7.591115192,1.462546711,5.19034034,2.10E-07,1.14E-05
PROKKA_151629,11.51657154,7.014380702,1.262206864,5.557235427,2.74E-08,1.83E-06
PROKKA_151652,6.042217516,6.093388876,1.284382812,4.744215525,2.09E-06,9.01E-05
PROKKA_151653,8.635024361,6.749773786,1.238629174,5.449390285,5.05E-08,3.19E-06
PROKKA_23815,2657.06374,3.112157733,0.562520396,5.532524248,3.16E-08,2.08E-06
PROKKA_23817,3814.962919,2.501648196,0.460861021,5.428205208,5.69E-08,3.56E-06
PROKKA_23821,751.0709148,2.271366914,0.507540408,4.475243505,7.63E-06,0.000284629
PROKKA_151983,26.45213344,7.084154954,0.942907123,7.513099414,5.77E-14,1.03E-11
PROKKA_151984,9.84341932,5.854040126,1.149067689,5.094599893,3.49E-07,1.80E-05
PROKKA_151988,10.79726263,7.547411758,1.178908841,6.402031686,1.53E-10,1.55E-08
PROKKA_151989,16.57125695,2.760881972,0.638045768,4.3270908,1.51E-05,0.000519113
PROKKA_24061,15.19509297,-2.890269673,0.640577236,-4.51197687,6.42E-06,0.000245042
PROKKA_152123,22.37219782,-2.809697175,0.506242696,-5.550099184,2.86E-08,1.90E-06
PROKKA_152157,68.24858335,4.614948893,0.655430887,7.041091571,1.91E-12,2.70E-10
PROKKA_152158,24.59438718,5.980228339,0.870457023,6.870216659,6.41E-12,8.31E-10
PROKKA_74137,9.602157129,-2.337127242,0.555060967,-4.210577543,2.55E-05,0.000818913
PROKKA_74138,6.007388785,-3.474024166,0.810862269,-4.284357897,1.83E-05,0.000616391
PROKKA_74229,6.830795313,5.960557329,1.323031539,4.505226939,6.63E-06,0.000251613
PROKKA_74232,5.382819294,5.393597214,1.290074029,4.180843185,2.90E-05,0.000912179
PROKKA_74233,5.692699599,6.885224645,1.336320171,5.152376502,2.57E-07,1.37E-05
PROKKA_74236,5.649960883,5.984663307,1.356077727,4.413215545,1.02E-05,0.000367841
PROKKA_74238,17.79446758,5.368351905,0.945786105,5.676073984,1.38E-08,9.91E-07
PROKKA_74239,10.32636195,4.991182826,1.035831539,4.818527569,1.45E-06,6.44E-05
PROKKA_152285,9.234483373,7.733917994,1.348971115,5.733197624,9.86E-09,7.37E-07
PROKKA_152507,9.478626392,6.211137159,1.13181473,5.487768444,4.07E-08,2.62E-06
PROKKA_152529,40.16574053,5.491499417,1.040723925,5.276614946,1.32E-07,7.50E-06
PROKKA_152531,9.840723054,5.560639687,1.154267252,4.817462919,1.45E-06,6.46E-05
PROKKA_152539,4.675057381,6.031389072,1.433066831,4.208728399,2.57E-05,0.000823925
PROKKA_152576,10.08887616,5.43049312,1.166110294,4.656929236,3.21E-06,0.000132388
PROKKA_152577,8.054849454,6.561879934,1.296928279,5.059554982,4.20E-07,2.13E-05
PROKKA_152662,21.59620724,5.180172383,1.160711589,4.462928113,8.08E-06,0.000300166
PROKKA_152663,31.3745251,5.394847855,0.774034894,6.969773452,3.17E-12,4.37E-10
PROKKA_74638,101.6868507,5.758212653,0.604786763,9.521062633,1.71E-21,1.17E-18
PROKKA_74639,314.1091588,3.51390628,0.491431417,7.150349288,8.66E-13,1.29E-10
PROKKA_24345,86.53947639,5.715687843,0.689363975,8.29124824,1.12E-16,3.16E-14
PROKKA_24346,81.20111661,5.789761129,0.732290529,7.906371719,2.65E-15,5.97E-13
PROKKA_74872,134.4695407,2.171819474,0.377748564,5.749378502,8.96E-09,6.82E-07
PROKKA_74873,99.46581542,2.672114422,0.525645481,5.083491671,3.71E-07,1.90E-05
PROKKA_74874,264.031117,2.769912365,0.437927791,6.325043588,2.53E-10,2.49E-08
PROKKA_74875,74.69572683,5.640230864,0.610727602,9.235264366,2.58E-20,1.50E-17
PROKKA_74877,461.6106203,2.743241772,0.468647272,5.853531927,4.81E-09,3.83E-07
PROKKA_74879,3.365585945,6.416449528,1.460325323,4.39384939,1.11E-05,0.000397205
PROKKA_74880,20.23081326,7.811081978,1.186537833,6.583087165,4.61E-11,5.12E-09
PROKKA_74882,16.12817121,7.054109533,1.126841271,6.260073812,3.85E-10,3.64E-08
PROKKA_74883,27.43375203,5.994062401,0.850575493,7.047066897,1.83E-12,2.59E-10
PROKKA_74884,23.16152482,6.458290582,0.984277964,6.561449934,5.33E-11,5.84E-09
PROKKA_74886,700.0095608,4.09916554,0.49463453,8.287261183,1.16E-16,3.24E-14
PROKKA_74887,272.3893579,4.438068642,0.612613175,7.24448775,4.34E-13,6.72E-11
PROKKA_152857,6.611451508,5.237339239,1.157810013,4.523487601,6.08E-06,0.000233718
PROKKA_24429,17.0724146,-2.826753735,0.662380089,-4.267570511,1.98E-05,0.000658828
PROKKA_75086,20.50952301,6.745694943,0.881967254,7.648464168,2.03E-14,3.92E-12
PROKKA_75088,18.40280612,7.107971733,1.051108547,6.762357469,1.36E-11,1.68E-09
PROKKA_75089,19.87285563,5.233874045,0.799793441,6.544032218,5.99E-11,6.50E-09
PROKKA_75091,21.82381189,6.633767454,1.038622163,6.387084439,1.69E-10,1.70E-08
PROKKA_75092,16.85524215,6.078033654,0.91106102,6.671379324,2.53E-11,2.98E-09
PROKKA_75093,21.52834602,6.008157762,0.896622711,6.700876174,2.07E-11,2.48E-09
PROKKA_75094,25.88922716,5.415407934,0.970676927,5.579001401,2.42E-08,1.63E-06
PROKKA_75095,7.183407703,5.223954178,1.10280483,4.73697071,2.17E-06,9.30E-05
PROKKA_75096,13.00608183,6.660262198,1.204788928,5.528156877,3.24E-08,2.12E-06
PROKKA_75097,33.44773534,5.401412425,0.786544479,6.867268886,6.54E-12,8.47E-10
PROKKA_75511,27.26282949,5.818183587,0.893829559,6.509276326,7.55E-11,8.07E-09
PROKKA_75512,12.33546696,6.136434898,1.037023349,5.91735461,3.27E-09,2.67E-07
PROKKA_75513,15.67413024,5.977414327,0.917391119,6.515666224,7.24E-11,7.77E-09
PROKKA_75519,82.08394002,4.093699374,0.568880843,7.196057709,6.20E-13,9.39E-11
PROKKA_75520,8.367231928,4.906794341,1.045495664,4.693270866,2.69E-06,0.000112405
PROKKA_75521,17.75309887,5.157709076,0.947418695,5.443959575,5.21E-08,3.28E-06
PROKKA_75522,21.19877955,6.966125349,1.035856804,6.724988747,1.76E-11,2.12E-09
PROKKA_75523,54.6811598,4.913072604,0.638571506,7.69384878,1.43E-14,2.81E-12
PROKKA_75524,4.895367226,6.027969522,1.265140784,4.764663032,1.89E-06,8.20E-05
PROKKA_75525,19.20193224,6.995570424,1.057746123,6.613657352,3.75E-11,4.26E-09
PROKKA_75526,9.68183024,6.389223789,1.205300372,5.300939032,1.15E-07,6.64E-06
PROKKA_75527,60.36434567,6.617567296,0.780070822,8.483290379,2.19E-17,7.24E-15
PROKKA_153488,7.501627099,6.069839654,1.177870844,5.15323024,2.56E-07,1.37E-05
PROKKA_153489,267.5849439,7.204181879,0.663896217,10.85136756,1.96E-27,3.50E-24
PROKKA_153509,65.70310714,3.117186451,0.497579727,6.264697453,3.74E-10,3.56E-08
PROKKA_153510,124.204422,3.439593336,0.598754899,5.744576524,9.22E-09,6.98E-07
PROKKA_153511,29.65038559,3.517673805,0.655659539,5.365092088,8.09E-08,4.85E-06
PROKKA_153512,178.5365071,3.321160056,0.512255912,6.48340015,8.97E-11,9.43E-09
PROKKA_153513,406.4181514,3.774503587,0.560032793,6.739790306,1.59E-11,1.94E-09
PROKKA_153514,14.00684883,6.90321014,1.180304277,5.848669934,4.96E-09,3.93E-07
PROKKA_24747,195.5633649,3.138390254,0.477263683,6.575799434,4.84E-11,5.35E-09
PROKKA_24748,171.2325222,2.772431335,0.546371557,5.074259994,3.89E-07,1.99E-05
PROKKA_24772,48.46866868,2.318272889,0.532023524,4.357463127,1.32E-05,0.000460098
PROKKA_153810,25.32487703,-2.25583487,0.496806682,-4.54066934,5.61E-06,0.000217807
PROKKA_153828,22.2767467,-4.261022913,0.565009772,-7.541503044,4.65E-14,8.46E-12
PROKKA_153897,5.198038849,5.880493537,1.306999297,4.499232364,6.82E-06,0.000257967
PROKKA_153898,17.60150567,6.286850209,0.994182841,6.323635804,2.55E-10,2.51E-08
PROKKA_153954,244.3588969,-3.257933658,0.599347084,-5.435804635,5.45E-08,3.42E-06
PROKKA_76159,13.40614245,-2.563817015,0.5811334,-4.411752987,1.03E-05,0.000369652
PROKKA_154042,75.65547339,2.198912601,0.444784181,4.943774294,7.66E-07,3.65E-05
PROKKA_154117,6.90573366,5.981236723,1.152904601,5.187971942,2.13E-07,1.15E-05
PROKKA_154118,4.262560183,6.559365185,1.416073221,4.632080523,3.62E-06,0.000147155
PROKKA_154179,4.544386462,6.002870862,1.432983265,4.189072552,2.80E-05,0.000884829
PROKKA_76408,38.7840903,3.049323959,0.667970466,4.565058062,4.99E-06,0.000196013
PROKKA_76409,21.94971973,2.8996272,0.505946124,5.731098752,9.98E-09,7.45E-07
PROKKA_76410,17.94503952,2.989089975,0.614098687,4.867442381,1.13E-06,5.16E-05
PROKKA_76461,18.99912928,-2.39953737,0.525223537,-4.568602128,4.91E-06,0.000193056
PROKKA_154339,10.9749165,6.179712041,1.203865862,5.133223093,2.85E-07,1.50E-05
PROKKA_154449,22.93283527,4.684754474,0.777043822,6.028945011,1.65E-09,1.41E-07
PROKKA_154450,3.982070535,6.538888143,1.432338679,4.565182968,4.99E-06,0.000195999
PROKKA_76573,37.29239297,6.03990596,0.740419827,8.157407107,3.42E-16,8.95E-14
PROKKA_76574,6.047922516,4.791872469,1.040050767,4.607344777,4.08E-06,0.000163702
PROKKA_76575,9.201980468,5.881160483,1.19042053,4.940405793,7.80E-07,3.70E-05
PROKKA_76576,114.8683777,4.309729832,0.551767726,7.810768241,5.68E-15,1.22E-12
PROKKA_76577,73.37957667,5.602372531,0.534678362,10.47802367,1.09E-25,1.55E-22
PROKKA_76578,14.19525186,5.580090278,0.803436515,6.945278407,3.78E-12,5.10E-10
PROKKA_76581,205.6335392,7.275495872,0.695720043,10.45750506,1.35E-25,1.90E-22
PROKKA_76583,28.44151836,5.156759007,0.727067389,7.092546145,1.32E-12,1.90E-10
PROKKA_154605,36.99189725,2.706574001,0.503981394,5.370384764,7.86E-08,4.74E-06
PROKKA_154606,39.01863639,2.353753475,0.479593423,4.907810162,9.21E-07,4.30E-05
PROKKA_25087,997.8496114,3.338316064,0.533139572,6.261617481,3.81E-10,3.62E-08
PROKKA_154707,8.428224775,6.21055903,1.415512684,4.387497971,1.15E-05,0.000408036
PROKKA_154709,7.608488384,4.232003855,0.999194984,4.235413431,2.28E-05,0.000745872
PROKKA_154920,7.180516687,7.438786304,1.355575728,5.487547578,4.08E-08,2.62E-06
PROKKA_154921,288.8969047,2.826656766,0.4788249,5.903320324,3.56E-09,2.89E-07
PROKKA_154932,8.378936236,5.783310352,1.193879332,4.84413307,1.27E-06,5.73E-05
PROKKA_76910,24.67745341,2.559395412,0.525744405,4.868136283,1.13E-06,5.14E-05
PROKKA_76926,11.30974243,5.329028063,1.021678172,5.215955676,1.83E-07,1.01E-05
PROKKA_76927,8.031795334,6.189800884,1.348401133,4.5904744,4.42E-06,0.000176133
PROKKA_76930,19.89638622,6.150623657,0.848800332,7.246255009,4.28E-13,6.66E-11
PROKKA_76975,9.117464386,5.743045477,1.296436051,4.429871781,9.43E-06,0.000343866
PROKKA_76977,39.25098963,5.37612165,0.80748837,6.657831677,2.78E-11,3.24E-09
PROKKA_76982,34.57861454,5.992353041,0.745416284,8.03893498,9.06E-16,2.21E-13
PROKKA_76984,9.708955385,4.157489248,0.978388929,4.249321638,2.14E-05,0.000707284
PROKKA_77121,52.67864302,2.005702485,0.457485183,4.384191139,1.16E-05,0.000413488
PROKKA_77122,14.73954741,2.465087172,0.573723785,4.296644549,1.73E-05,0.000586623
PROKKA_155272,21.63375662,3.660832631,0.504843142,7.251425884,4.12E-13,6.44E-11
PROKKA_77231,13.44298156,5.331804406,0.879710112,6.060865202,1.35E-09,1.18E-07
PROKKA_77232,25.6602581,5.266658059,0.778301172,6.76686384,1.32E-11,1.64E-09
PROKKA_77233,25.35801358,5.063630587,0.808870627,6.260124199,3.85E-10,3.64E-08
PROKKA_77234,34.51211505,5.994876807,0.777992257,7.70557387,1.30E-14,2.57E-12
PROKKA_77235,3.969610204,6.37291251,1.464773299,4.350784188,1.36E-05,0.000472199
PROKKA_77237,62.94500874,5.817050086,0.688205975,8.452484138,2.85E-17,9.16E-15
